location,variant,year,num_sequences,num_sequences_total,perc_sequences
Angola,Alpha,2021,156,1144,13.63636364
Angola,B.1.1.277,2021,0,1144,0
Angola,B.1.1.302,2021,0,1144,0
Angola,B.1.1.519,2021,0,1144,0
Angola,B.1.160,2021,3,1144,0.262237762
Angola,B.1.177,2021,4,1144,0.34965035
Angola,B.1.221,2021,0,1144,0
Angola,B.1.258,2021,1,1144,0.087412587
Angola,B.1.367,2021,0,1144,0
Angola,B.1.620,2021,2,1144,0.174825175
Angola,Beta,2021,336,1144,29.37062937
Angola,Delta,2021,160,1144,13.98601399
Angola,Epsilon,2021,0,1144,0
Angola,Eta,2021,9,1144,0.786713287
Angola,Gamma,2021,1,1144,0.087412587
Angola,Iota,2021,0,1144,0
Angola,Kappa,2021,6,1144,0.524475524
Angola,Lambda,2021,0,1144,0
Angola,Mu,2021,0,1144,0
Angola,Omicron,2021,0,1144,0
Angola,S:677H.Robin1,2021,0,1144,0
Angola,S:677P.Pelican,2021,0,1144,0
Angola,non_who,2021,238,1144,20.8041958
Angola,others,2021,228,1144,19.93006993
Argentina,Alpha,2021,366,7727,4.736637764
Argentina,B.1.1.277,2021,0,7727,0
Argentina,B.1.1.302,2021,0,7727,0
Argentina,B.1.1.519,2021,42,7727,0.543548596
Argentina,B.1.160,2021,0,7727,0
Argentina,B.1.177,2021,0,7727,0
Argentina,B.1.221,2021,0,7727,0
Argentina,B.1.258,2021,1,7727,0.012941633
Argentina,B.1.367,2021,0,7727,0
Argentina,B.1.620,2021,0,7727,0
Argentina,Beta,2021,1,7727,0.012941633
Argentina,Delta,2021,1614,7727,20.88779604
Argentina,Epsilon,2021,42,7727,0.543548596
Argentina,Eta,2021,1,7727,0.012941633
Argentina,Gamma,2021,2859,7727,37.00012942
Argentina,Iota,2021,21,7727,0.271774298
Argentina,Kappa,2021,0,7727,0
Argentina,Lambda,2021,1108,7727,14.33932962
Argentina,Mu,2021,26,7727,0.336482464
Argentina,Omicron,2021,93,7727,1.203571891
Argentina,S:677H.Robin1,2021,0,7727,0
Argentina,S:677P.Pelican,2021,0,7727,0
Argentina,non_who,2021,798,7727,10.32742332
Argentina,others,2021,755,7727,9.770933092
Aruba,Alpha,2021,551,3292,16.73754557
Aruba,B.1.1.277,2021,0,3292,0
Aruba,B.1.1.302,2021,0,3292,0
Aruba,B.1.1.519,2021,27,3292,0.820170109
Aruba,B.1.160,2021,0,3292,0
Aruba,B.1.177,2021,18,3292,0.546780073
Aruba,B.1.221,2021,2,3292,0.060753341
Aruba,B.1.258,2021,0,3292,0
Aruba,B.1.367,2021,0,3292,0
Aruba,B.1.620,2021,0,3292,0
Aruba,Beta,2021,4,3292,0.121506683
Aruba,Delta,2021,1764,3292,53.58444714
Aruba,Epsilon,2021,57,3292,1.731470231
Aruba,Eta,2021,0,3292,0
Aruba,Gamma,2021,123,3292,3.736330498
Aruba,Iota,2021,102,3292,3.098420413
Aruba,Kappa,2021,0,3292,0
Aruba,Lambda,2021,2,3292,0.060753341
Aruba,Mu,2021,95,3292,2.885783718
Aruba,Omicron,2021,0,3292,0
Aruba,S:677H.Robin1,2021,2,3292,0.060753341
Aruba,S:677P.Pelican,2021,0,3292,0
Aruba,non_who,2021,297,3292,9.021871203
Aruba,others,2021,248,3292,7.533414338
Australia,Alpha,2021,606,32723,1.851908444
Australia,B.1.1.277,2021,0,32723,0
Australia,B.1.1.302,2021,0,32723,0
Australia,B.1.1.519,2021,6,32723,0.018335727
Australia,B.1.160,2021,4,32723,0.012223818
Australia,B.1.177,2021,14,32723,0.042783363
Australia,B.1.221,2021,0,32723,0
Australia,B.1.258,2021,1,32723,0.003055955
Australia,B.1.367,2021,0,32723,0
Australia,B.1.620,2021,0,32723,0
Australia,Beta,2021,94,32723,0.287259726
Australia,Delta,2021,29128,32723,89.01384347
Australia,Epsilon,2021,18,32723,0.055007181
Australia,Eta,2021,7,32723,0.021391682
Australia,Gamma,2021,8,32723,0.024447636
Australia,Iota,2021,5,32723,0.015279773
Australia,Kappa,2021,156,32723,0.476728906
Australia,Lambda,2021,1,32723,0.003055955
Australia,Mu,2021,1,32723,0.003055955
Australia,Omicron,2021,1693,32723,5.173731015
Australia,S:677H.Robin1,2021,1,32723,0.003055955
Australia,S:677P.Pelican,2021,0,32723,0
Australia,non_who,2021,503,32723,1.537145127
Australia,others,2021,477,32723,1.45769031
Austria,Alpha,2021,3561,12879,27.64966224
Austria,B.1.1.277,2021,1,12879,0.007764578
Austria,B.1.1.302,2021,0,12879,0
Austria,B.1.1.519,2021,0,12879,0
Austria,B.1.160,2021,165,12879,1.281155369
Austria,B.1.177,2021,143,12879,1.110334653
Austria,B.1.221,2021,5,12879,0.03882289
Austria,B.1.258,2021,304,12879,2.360431711
Austria,B.1.367,2021,0,12879,0
Austria,B.1.620,2021,0,12879,0
Austria,Beta,2021,268,12879,2.080906903
Austria,Delta,2021,6567,12879,50.98998369
Austria,Epsilon,2021,0,12879,0
Austria,Eta,2021,15,12879,0.11646867
Austria,Gamma,2021,34,12879,0.263995652
Austria,Iota,2021,2,12879,0.015529156
Austria,Kappa,2021,1,12879,0.007764578
Austria,Lambda,2021,0,12879,0
Austria,Mu,2021,49,12879,0.380464322
Austria,Omicron,2021,34,12879,0.263995652
Austria,S:677H.Robin1,2021,0,12879,0
Austria,S:677P.Pelican,2021,0,12879,0
Austria,non_who,2021,1174,12879,9.115614566
Austria,others,2021,556,12879,4.317105365
Bahrain,Alpha,2021,61,2137,2.854468882
Bahrain,B.1.1.277,2021,0,2137,0
Bahrain,B.1.1.302,2021,0,2137,0
Bahrain,B.1.1.519,2021,0,2137,0
Bahrain,B.1.160,2021,0,2137,0
Bahrain,B.1.177,2021,0,2137,0
Bahrain,B.1.221,2021,0,2137,0
Bahrain,B.1.258,2021,0,2137,0
Bahrain,B.1.367,2021,0,2137,0
Bahrain,B.1.620,2021,0,2137,0
Bahrain,Beta,2021,12,2137,0.561534862
Bahrain,Delta,2021,2019,2137,94.47824052
Bahrain,Epsilon,2021,0,2137,0
Bahrain,Eta,2021,0,2137,0
Bahrain,Gamma,2021,1,2137,0.046794572
Bahrain,Iota,2021,0,2137,0
Bahrain,Kappa,2021,8,2137,0.374356575
Bahrain,Lambda,2021,0,2137,0
Bahrain,Mu,2021,0,2137,0
Bahrain,Omicron,2021,0,2137,0
Bahrain,S:677H.Robin1,2021,0,2137,0
Bahrain,S:677P.Pelican,2021,0,2137,0
Bahrain,non_who,2021,18,2137,0.842302293
Bahrain,others,2021,18,2137,0.842302293
Bangladesh,Alpha,2021,98,2814,3.482587065
Bangladesh,B.1.1.277,2021,0,2814,0
Bangladesh,B.1.1.302,2021,0,2814,0
Bangladesh,B.1.1.519,2021,0,2814,0
Bangladesh,B.1.160,2021,0,2814,0
Bangladesh,B.1.177,2021,0,2814,0
Bangladesh,B.1.221,2021,0,2814,0
Bangladesh,B.1.258,2021,0,2814,0
Bangladesh,B.1.367,2021,0,2814,0
Bangladesh,B.1.620,2021,0,2814,0
Bangladesh,Beta,2021,420,2814,14.92537313
Bangladesh,Delta,2021,1798,2814,63.89481166
Bangladesh,Epsilon,2021,0,2814,0
Bangladesh,Eta,2021,16,2814,0.568585643
Bangladesh,Gamma,2021,1,2814,0.035536603
Bangladesh,Iota,2021,0,2814,0
Bangladesh,Kappa,2021,0,2814,0
Bangladesh,Lambda,2021,0,2814,0
Bangladesh,Mu,2021,0,2814,0
Bangladesh,Omicron,2021,7,2814,0.248756219
Bangladesh,S:677H.Robin1,2021,0,2814,0
Bangladesh,S:677P.Pelican,2021,0,2814,0
Bangladesh,non_who,2021,237,2814,8.42217484
Bangladesh,others,2021,237,2814,8.42217484
Belgium,Alpha,2021,21384,77300,27.66364812
Belgium,B.1.1.277,2021,0,77300,0
Belgium,B.1.1.302,2021,0,77300,0
Belgium,B.1.1.519,2021,1,77300,0.001293661
Belgium,B.1.160,2021,748,77300,0.967658473
Belgium,B.1.177,2021,918,77300,1.187580854
Belgium,B.1.221,2021,956,77300,1.236739974
Belgium,B.1.258,2021,179,77300,0.23156533
Belgium,B.1.367,2021,0,77300,0
Belgium,B.1.620,2021,39,77300,0.050452781
Belgium,Beta,2021,1122,77300,1.45148771
Belgium,Delta,2021,42339,77300,54.77231565
Belgium,Epsilon,2021,1,77300,0.001293661
Belgium,Eta,2021,51,77300,0.065976714
Belgium,Gamma,2021,2042,77300,2.641655886
Belgium,Iota,2021,1,77300,0.001293661
Belgium,Kappa,2021,17,77300,0.021992238
Belgium,Lambda,2021,10,77300,0.012936611
Belgium,Mu,2021,54,77300,0.069857697
Belgium,Omicron,2021,759,77300,0.981888745
Belgium,S:677H.Robin1,2021,0,77300,0
Belgium,S:677P.Pelican,2021,0,77300,0
Belgium,non_who,2021,4760,77300,6.157826649
Belgium,others,2021,1919,77300,2.482535576
Belize,Alpha,2021,29,428,6.775700935
Belize,B.1.1.277,2021,0,428,0
Belize,B.1.1.302,2021,0,428,0
Belize,B.1.1.519,2021,4,428,0.934579439
Belize,B.1.160,2021,0,428,0
Belize,B.1.177,2021,0,428,0
Belize,B.1.221,2021,0,428,0
Belize,B.1.258,2021,0,428,0
Belize,B.1.367,2021,0,428,0
Belize,B.1.620,2021,0,428,0
Belize,Beta,2021,0,428,0
Belize,Delta,2021,95,428,22.19626168
Belize,Epsilon,2021,3,428,0.700934579
Belize,Eta,2021,0,428,0
Belize,Gamma,2021,22,428,5.140186916
Belize,Iota,2021,1,428,0.23364486
Belize,Kappa,2021,0,428,0
Belize,Lambda,2021,0,428,0
Belize,Mu,2021,0,428,0
Belize,Omicron,2021,0,428,0
Belize,S:677H.Robin1,2021,0,428,0
Belize,S:677P.Pelican,2021,0,428,0
Belize,non_who,2021,139,428,32.47663551
Belize,others,2021,135,428,31.54205607
Benin,Alpha,2021,71,1015,6.995073892
Benin,B.1.1.277,2021,0,1015,0
Benin,B.1.1.302,2021,0,1015,0
Benin,B.1.1.519,2021,0,1015,0
Benin,B.1.160,2021,1,1015,0.098522167
Benin,B.1.177,2021,0,1015,0
Benin,B.1.221,2021,0,1015,0
Benin,B.1.258,2021,0,1015,0
Benin,B.1.367,2021,0,1015,0
Benin,B.1.620,2021,4,1015,0.39408867
Benin,Beta,2021,4,1015,0.39408867
Benin,Delta,2021,206,1015,20.2955665
Benin,Epsilon,2021,0,1015,0
Benin,Eta,2021,204,1015,20.09852217
Benin,Gamma,2021,0,1015,0
Benin,Iota,2021,0,1015,0
Benin,Kappa,2021,0,1015,0
Benin,Lambda,2021,0,1015,0
Benin,Mu,2021,0,1015,0
Benin,Omicron,2021,0,1015,0
Benin,S:677H.Robin1,2021,0,1015,0
Benin,S:677P.Pelican,2021,0,1015,0
Benin,non_who,2021,265,1015,26.10837438
Benin,others,2021,260,1015,25.61576355
Bosnia and Herzegovina,Alpha,2021,78,1011,7.715133531
Bosnia and Herzegovina,B.1.1.277,2021,0,1011,0
Bosnia and Herzegovina,B.1.1.302,2021,0,1011,0
Bosnia and Herzegovina,B.1.1.519,2021,0,1011,0
Bosnia and Herzegovina,B.1.160,2021,3,1011,0.296735905
Bosnia and Herzegovina,B.1.177,2021,1,1011,0.098911968
Bosnia and Herzegovina,B.1.221,2021,0,1011,0
Bosnia and Herzegovina,B.1.258,2021,4,1011,0.395647873
Bosnia and Herzegovina,B.1.367,2021,0,1011,0
Bosnia and Herzegovina,B.1.620,2021,0,1011,0
Bosnia and Herzegovina,Beta,2021,1,1011,0.098911968
Bosnia and Herzegovina,Delta,2021,859,1011,84.96538081
Bosnia and Herzegovina,Epsilon,2021,0,1011,0
Bosnia and Herzegovina,Eta,2021,0,1011,0
Bosnia and Herzegovina,Gamma,2021,3,1011,0.296735905
Bosnia and Herzegovina,Iota,2021,0,1011,0
Bosnia and Herzegovina,Kappa,2021,0,1011,0
Bosnia and Herzegovina,Lambda,2021,0,1011,0
Bosnia and Herzegovina,Mu,2021,0,1011,0
Bosnia and Herzegovina,Omicron,2021,0,1011,0
Bosnia and Herzegovina,S:677H.Robin1,2021,0,1011,0
Bosnia and Herzegovina,S:677P.Pelican,2021,0,1011,0
Bosnia and Herzegovina,non_who,2021,35,1011,3.461918892
Bosnia and Herzegovina,others,2021,27,1011,2.670623145
Botswana,Alpha,2021,0,2235,0
Botswana,B.1.1.277,2021,0,2235,0
Botswana,B.1.1.302,2021,0,2235,0
Botswana,B.1.1.519,2021,0,2235,0
Botswana,B.1.160,2021,0,2235,0
Botswana,B.1.177,2021,0,2235,0
Botswana,B.1.221,2021,0,2235,0
Botswana,B.1.258,2021,0,2235,0
Botswana,B.1.367,2021,0,2235,0
Botswana,B.1.620,2021,0,2235,0
Botswana,Beta,2021,380,2235,17.00223714
Botswana,Delta,2021,1277,2235,57.13646532
Botswana,Epsilon,2021,0,2235,0
Botswana,Eta,2021,0,2235,0
Botswana,Gamma,2021,0,2235,0
Botswana,Iota,2021,0,2235,0
Botswana,Kappa,2021,0,2235,0
Botswana,Lambda,2021,0,2235,0
Botswana,Mu,2021,0,2235,0
Botswana,Omicron,2021,380,2235,17.00223714
Botswana,S:677H.Robin1,2021,0,2235,0
Botswana,S:677P.Pelican,2021,0,2235,0
Botswana,non_who,2021,99,2235,4.429530201
Botswana,others,2021,99,2235,4.429530201
Brazil,Alpha,2021,1043,89571,1.164439383
Brazil,B.1.1.277,2021,0,89571,0
Brazil,B.1.1.302,2021,0,89571,0
Brazil,B.1.1.519,2021,4,89571,0.004465731
Brazil,B.1.160,2021,2,89571,0.002232866
Brazil,B.1.177,2021,4,89571,0.004465731
Brazil,B.1.221,2021,1,89571,0.001116433
Brazil,B.1.258,2021,0,89571,0
Brazil,B.1.367,2021,0,89571,0
Brazil,B.1.620,2021,0,89571,0
Brazil,Beta,2021,10,89571,0.011164328
Brazil,Delta,2021,33292,89571,37.16827991
Brazil,Epsilon,2021,0,89571,0
Brazil,Eta,2021,1,89571,0.001116433
Brazil,Gamma,2021,47214,89571,52.71125699
Brazil,Iota,2021,0,89571,0
Brazil,Kappa,2021,0,89571,0
Brazil,Lambda,2021,21,89571,0.023445088
Brazil,Mu,2021,23,89571,0.025677954
Brazil,Omicron,2021,189,89571,0.211005794
Brazil,S:677H.Robin1,2021,2,89571,0.002232866
Brazil,S:677P.Pelican,2021,0,89571,0
Brazil,non_who,2021,3889,89571,4.341807058
Brazil,others,2021,3876,89571,4.327293432
Brunei,Alpha,2021,0,335,0
Brunei,B.1.1.277,2021,0,335,0
Brunei,B.1.1.302,2021,0,335,0
Brunei,B.1.1.519,2021,0,335,0
Brunei,B.1.160,2021,0,335,0
Brunei,B.1.177,2021,0,335,0
Brunei,B.1.221,2021,0,335,0
Brunei,B.1.258,2021,0,335,0
Brunei,B.1.367,2021,0,335,0
Brunei,B.1.620,2021,0,335,0
Brunei,Beta,2021,1,335,0.298507463
Brunei,Delta,2021,318,335,94.92537313
Brunei,Epsilon,2021,0,335,0
Brunei,Eta,2021,0,335,0
Brunei,Gamma,2021,0,335,0
Brunei,Iota,2021,0,335,0
Brunei,Kappa,2021,0,335,0
Brunei,Lambda,2021,0,335,0
Brunei,Mu,2021,0,335,0
Brunei,Omicron,2021,8,335,2.388059701
Brunei,S:677H.Robin1,2021,0,335,0
Brunei,S:677P.Pelican,2021,0,335,0
Brunei,non_who,2021,4,335,1.194029851
Brunei,others,2021,4,335,1.194029851
Bulgaria,Alpha,2021,3068,10365,29.59961409
Bulgaria,B.1.1.277,2021,0,10365,0
Bulgaria,B.1.1.302,2021,0,10365,0
Bulgaria,B.1.1.519,2021,0,10365,0
Bulgaria,B.1.160,2021,44,10365,0.424505548
Bulgaria,B.1.177,2021,25,10365,0.241196334
Bulgaria,B.1.221,2021,9,10365,0.08683068
Bulgaria,B.1.258,2021,38,10365,0.366618427
Bulgaria,B.1.367,2021,0,10365,0
Bulgaria,B.1.620,2021,0,10365,0
Bulgaria,Beta,2021,3,10365,0.02894356
Bulgaria,Delta,2021,6838,10365,65.97202123
Bulgaria,Epsilon,2021,0,10365,0
Bulgaria,Eta,2021,0,10365,0
Bulgaria,Gamma,2021,0,10365,0
Bulgaria,Iota,2021,0,10365,0
Bulgaria,Kappa,2021,0,10365,0
Bulgaria,Lambda,2021,0,10365,0
Bulgaria,Mu,2021,0,10365,0
Bulgaria,Omicron,2021,0,10365,0
Bulgaria,S:677H.Robin1,2021,0,10365,0
Bulgaria,S:677P.Pelican,2021,0,10365,0
Bulgaria,non_who,2021,228,10365,2.199710564
Bulgaria,others,2021,112,10365,1.080559575
Cambodia,Alpha,2021,811,1978,41.00101112
Cambodia,B.1.1.277,2021,0,1978,0
Cambodia,B.1.1.302,2021,0,1978,0
Cambodia,B.1.1.519,2021,0,1978,0
Cambodia,B.1.160,2021,0,1978,0
Cambodia,B.1.177,2021,0,1978,0
Cambodia,B.1.221,2021,0,1978,0
Cambodia,B.1.258,2021,0,1978,0
Cambodia,B.1.367,2021,0,1978,0
Cambodia,B.1.620,2021,0,1978,0
Cambodia,Beta,2021,1,1978,0.050556117
Cambodia,Delta,2021,1101,1978,55.66228514
Cambodia,Epsilon,2021,2,1978,0.101112235
Cambodia,Eta,2021,0,1978,0
Cambodia,Gamma,2021,0,1978,0
Cambodia,Iota,2021,0,1978,0
Cambodia,Kappa,2021,0,1978,0
Cambodia,Lambda,2021,0,1978,0
Cambodia,Mu,2021,0,1978,0
Cambodia,Omicron,2021,19,1978,0.960566229
Cambodia,S:677H.Robin1,2021,0,1978,0
Cambodia,S:677P.Pelican,2021,0,1978,0
Cambodia,non_who,2021,22,1978,1.11223458
Cambodia,others,2021,22,1978,1.11223458
Cameroon,Alpha,2021,17,650,2.615384615
Cameroon,B.1.1.277,2021,0,650,0
Cameroon,B.1.1.302,2021,0,650,0
Cameroon,B.1.1.519,2021,0,650,0
Cameroon,B.1.160,2021,0,650,0
Cameroon,B.1.177,2021,0,650,0
Cameroon,B.1.221,2021,0,650,0
Cameroon,B.1.258,2021,0,650,0
Cameroon,B.1.367,2021,0,650,0
Cameroon,B.1.620,2021,10,650,1.538461538
Cameroon,Beta,2021,11,650,1.692307692
Cameroon,Delta,2021,306,650,47.07692308
Cameroon,Epsilon,2021,3,650,0.461538462
Cameroon,Eta,2021,13,650,2
Cameroon,Gamma,2021,0,650,0
Cameroon,Iota,2021,0,650,0
Cameroon,Kappa,2021,0,650,0
Cameroon,Lambda,2021,0,650,0
Cameroon,Mu,2021,0,650,0
Cameroon,Omicron,2021,0,650,0
Cameroon,S:677H.Robin1,2021,0,650,0
Cameroon,S:677P.Pelican,2021,0,650,0
Cameroon,non_who,2021,150,650,23.07692308
Cameroon,others,2021,140,650,21.53846154
Canada,Alpha,2021,34979,195014,17.93666096
Canada,B.1.1.277,2021,0,195014,0
Canada,B.1.1.302,2021,0,195014,0
Canada,B.1.1.519,2021,1383,195014,0.709179854
Canada,B.1.160,2021,2199,195014,1.127611351
Canada,B.1.177,2021,26,195014,0.013332376
Canada,B.1.221,2021,1,195014,0.000512784
Canada,B.1.258,2021,13,195014,0.006666188
Canada,B.1.367,2021,0,195014,0
Canada,B.1.620,2021,30,195014,0.015383511
Canada,Beta,2021,819,195014,0.419969848
Canada,Delta,2021,84643,195014,43.40355051
Canada,Epsilon,2021,752,195014,0.385613341
Canada,Eta,2021,1743,195014,0.893781985
Canada,Gamma,2021,13270,195014,6.804639667
Canada,Iota,2021,213,195014,0.109222928
Canada,Kappa,2021,417,195014,0.213830802
Canada,Lambda,2021,27,195014,0.01384516
Canada,Mu,2021,57,195014,0.029228671
Canada,Omicron,2021,612,195014,0.313823623
Canada,S:677H.Robin1,2021,37,195014,0.018972997
Canada,S:677P.Pelican,2021,3,195014,0.001538351
Canada,non_who,2021,28741,195014,14.73791625
Canada,others,2021,25049,195014,12.84471884
Chile,Alpha,2021,266,17567,1.514202767
Chile,B.1.1.277,2021,0,17567,0
Chile,B.1.1.302,2021,0,17567,0
Chile,B.1.1.519,2021,7,17567,0.039847441
Chile,B.1.160,2021,0,17567,0
Chile,B.1.177,2021,0,17567,0
Chile,B.1.221,2021,0,17567,0
Chile,B.1.258,2021,0,17567,0
Chile,B.1.367,2021,0,17567,0
Chile,B.1.620,2021,0,17567,0
Chile,Beta,2021,4,17567,0.022769966
Chile,Delta,2021,8001,17567,45.54562532
Chile,Epsilon,2021,37,17567,0.210622189
Chile,Eta,2021,0,17567,0
Chile,Gamma,2021,4404,17567,25.06973302
Chile,Iota,2021,6,17567,0.03415495
Chile,Kappa,2021,0,17567,0
Chile,Lambda,2021,1775,17567,10.1041726
Chile,Mu,2021,961,17567,5.470484431
Chile,Omicron,2021,301,17567,1.713439973
Chile,S:677H.Robin1,2021,0,17567,0
Chile,S:677P.Pelican,2021,1,17567,0.005692492
Chile,non_who,2021,906,17567,5.157397393
Chile,others,2021,898,17567,5.11185746
Colombia,Alpha,2021,143,10713,1.334826846
Colombia,B.1.1.277,2021,1,10713,0.009334453
Colombia,B.1.1.302,2021,0,10713,0
Colombia,B.1.1.519,2021,1,10713,0.009334453
Colombia,B.1.160,2021,0,10713,0
Colombia,B.1.177,2021,1,10713,0.009334453
Colombia,B.1.221,2021,0,10713,0
Colombia,B.1.258,2021,0,10713,0
Colombia,B.1.367,2021,0,10713,0
Colombia,B.1.620,2021,0,10713,0
Colombia,Beta,2021,0,10713,0
Colombia,Delta,2021,3627,10713,33.85606273
Colombia,Epsilon,2021,3,10713,0.02800336
Colombia,Eta,2021,0,10713,0
Colombia,Gamma,2021,851,10713,7.943619901
Colombia,Iota,2021,8,10713,0.074675628
Colombia,Kappa,2021,0,10713,0
Colombia,Lambda,2021,147,10713,1.37216466
Colombia,Mu,2021,4420,10713,41.25828433
Colombia,Omicron,2021,38,10713,0.354709232
Colombia,S:677H.Robin1,2021,0,10713,0
Colombia,S:677P.Pelican,2021,1,10713,0.009334453
Colombia,non_who,2021,738,10713,6.888826659
Colombia,others,2021,734,10713,6.851488845
Costa Rica,Alpha,2021,172,2379,7.229928541
Costa Rica,B.1.1.277,2021,0,2379,0
Costa Rica,B.1.1.302,2021,0,2379,0
Costa Rica,B.1.1.519,2021,6,2379,0.25220681
Costa Rica,B.1.160,2021,0,2379,0
Costa Rica,B.1.177,2021,0,2379,0
Costa Rica,B.1.221,2021,1,2379,0.042034468
Costa Rica,B.1.258,2021,0,2379,0
Costa Rica,B.1.367,2021,0,2379,0
Costa Rica,B.1.620,2021,0,2379,0
Costa Rica,Beta,2021,14,2379,0.588482556
Costa Rica,Delta,2021,1102,2379,46.32198403
Costa Rica,Epsilon,2021,15,2379,0.630517024
Costa Rica,Eta,2021,4,2379,0.168137873
Costa Rica,Gamma,2021,184,2379,7.734342161
Costa Rica,Iota,2021,5,2379,0.210172341
Costa Rica,Kappa,2021,0,2379,0
Costa Rica,Lambda,2021,17,2379,0.71458596
Costa Rica,Mu,2021,73,2379,3.068516183
Costa Rica,Omicron,2021,15,2379,0.630517024
Costa Rica,S:677H.Robin1,2021,0,2379,0
Costa Rica,S:677P.Pelican,2021,5,2379,0.210172341
Costa Rica,non_who,2021,389,2379,16.35140815
Costa Rica,others,2021,377,2379,15.84699454
Croatia,Alpha,2021,4196,14380,29.17941586
Croatia,B.1.1.277,2021,0,14380,0
Croatia,B.1.1.302,2021,0,14380,0
Croatia,B.1.1.519,2021,2,14380,0.013908206
Croatia,B.1.160,2021,36,14380,0.250347705
Croatia,B.1.177,2021,218,14380,1.515994437
Croatia,B.1.221,2021,16,14380,0.111265647
Croatia,B.1.258,2021,438,14380,3.045897079
Croatia,B.1.367,2021,0,14380,0
Croatia,B.1.620,2021,0,14380,0
Croatia,Beta,2021,41,14380,0.28511822
Croatia,Delta,2021,8386,14380,58.31710709
Croatia,Epsilon,2021,0,14380,0
Croatia,Eta,2021,0,14380,0
Croatia,Gamma,2021,7,14380,0.04867872
Croatia,Iota,2021,4,14380,0.027816412
Croatia,Kappa,2021,0,14380,0
Croatia,Lambda,2021,0,14380,0
Croatia,Mu,2021,0,14380,0
Croatia,Omicron,2021,8,14380,0.055632823
Croatia,S:677H.Robin1,2021,0,14380,0
Croatia,S:677P.Pelican,2021,0,14380,0
Croatia,non_who,2021,869,14380,6.043115438
Croatia,others,2021,159,14380,1.105702364
Curacao,Alpha,2021,309,1012,30.53359684
Curacao,B.1.1.277,2021,0,1012,0
Curacao,B.1.1.302,2021,0,1012,0
Curacao,B.1.1.519,2021,7,1012,0.691699605
Curacao,B.1.160,2021,1,1012,0.098814229
Curacao,B.1.177,2021,5,1012,0.494071146
Curacao,B.1.221,2021,3,1012,0.296442688
Curacao,B.1.258,2021,0,1012,0
Curacao,B.1.367,2021,0,1012,0
Curacao,B.1.620,2021,0,1012,0
Curacao,Beta,2021,0,1012,0
Curacao,Delta,2021,539,1012,53.26086957
Curacao,Epsilon,2021,1,1012,0.098814229
Curacao,Eta,2021,0,1012,0
Curacao,Gamma,2021,14,1012,1.383399209
Curacao,Iota,2021,0,1012,0
Curacao,Kappa,2021,1,1012,0.098814229
Curacao,Lambda,2021,0,1012,0
Curacao,Mu,2021,22,1012,2.173913043
Curacao,Omicron,2021,0,1012,0
Curacao,S:677H.Robin1,2021,0,1012,0
Curacao,S:677P.Pelican,2021,1,1012,0.098814229
Curacao,non_who,2021,63,1012,6.225296443
Curacao,others,2021,46,1012,4.545454545
Cyprus,Alpha,2021,20,300,6.666666667
Cyprus,B.1.1.277,2021,0,300,0
Cyprus,B.1.1.302,2021,0,300,0
Cyprus,B.1.1.519,2021,0,300,0
Cyprus,B.1.160,2021,0,300,0
Cyprus,B.1.177,2021,12,300,4
Cyprus,B.1.221,2021,0,300,0
Cyprus,B.1.258,2021,125,300,41.66666667
Cyprus,B.1.367,2021,0,300,0
Cyprus,B.1.620,2021,0,300,0
Cyprus,Beta,2021,0,300,0
Cyprus,Delta,2021,0,300,0
Cyprus,Epsilon,2021,0,300,0
Cyprus,Eta,2021,0,300,0
Cyprus,Gamma,2021,0,300,0
Cyprus,Iota,2021,0,300,0
Cyprus,Kappa,2021,0,300,0
Cyprus,Lambda,2021,0,300,0
Cyprus,Mu,2021,0,300,0
Cyprus,Omicron,2021,0,300,0
Cyprus,S:677H.Robin1,2021,0,300,0
Cyprus,S:677P.Pelican,2021,0,300,0
Cyprus,non_who,2021,140,300,46.66666667
Cyprus,others,2021,3,300,1
Czechia,Alpha,2021,4659,20720,22.48552124
Czechia,B.1.1.277,2021,5,20720,0.024131274
Czechia,B.1.1.302,2021,0,20720,0
Czechia,B.1.1.519,2021,0,20720,0
Czechia,B.1.160,2021,32,20720,0.154440154
Czechia,B.1.177,2021,17,20720,0.082046332
Czechia,B.1.221,2021,64,20720,0.308880309
Czechia,B.1.258,2021,426,20720,2.055984556
Czechia,B.1.367,2021,0,20720,0
Czechia,B.1.620,2021,5,20720,0.024131274
Czechia,Beta,2021,78,20720,0.376447876
Czechia,Delta,2021,14421,20720,69.59942085
Czechia,Epsilon,2021,0,20720,0
Czechia,Eta,2021,0,20720,0
Czechia,Gamma,2021,20,20720,0.096525097
Czechia,Iota,2021,0,20720,0
Czechia,Kappa,2021,4,20720,0.019305019
Czechia,Lambda,2021,1,20720,0.004826255
Czechia,Mu,2021,1,20720,0.004826255
Czechia,Omicron,2021,58,20720,0.27992278
Czechia,S:677H.Robin1,2021,0,20720,0
Czechia,S:677P.Pelican,2021,0,20720,0
Czechia,non_who,2021,739,20720,3.566602317
Czechia,others,2021,190,20720,0.916988417
Denmark,Alpha,2021,63734,280088,22.75499129
Denmark,B.1.1.277,2021,30,280088,0.010710919
Denmark,B.1.1.302,2021,25,280088,0.008925766
Denmark,B.1.1.519,2021,187,280088,0.066764731
Denmark,B.1.160,2021,2179,280088,0.777969781
Denmark,B.1.177,2021,16442,280088,5.870297906
