Date_reported,Country,WHO_region,Cumulative_cases,Population,Cases per Capita
2022-11-13,Angola,AFRO,104227,35027343.0,0.0030029111828436
2022-11-13,Norway,EURO,1467182,5511370.0,0.2681467584284851
2022-11-13,Lithuania,EURO,1271529,2661708.0,0.487230379891408
2022-11-13,Malawi,AFRO,88009,20180839.0,0.0043882714687927
2022-11-13,Suriname,AMRO,81228,596831.0,0.137425837464877
2022-11-13,Eswatini,AFRO,73708,1184817.0,0.0625691562494461
2022-11-13,Zimbabwe,AFRO,258348,15331428.0,0.0170633811801483
2022-11-13,Maldives,SEARO,185549,540985.0,0.3432904794033106
2022-11-13,Tajikistan,EURO,17786,9957464.0,0.001786197770838
2022-11-13,France,EURO,35969443,65584518.0,0.6026469692130695
2022-11-13,Ghana,AFRO,170972,32395450.0,0.0052819763269224
2022-11-13,Tunisia,EMRO,1146702,12046656.0,0.0954917281609103
2022-11-13,New Zealand,WPRO,1872273,4898203.0,0.4455419671254948
2022-11-13,Togo,AFRO,39319,8680837.0,0.0045334338151954
2022-11-13,Anguilla,AMRO,3866,15230.0,0.2563361785948785
2022-11-13,Marshall Islands,WPRO,15386,60057.0,0.2594868208535225
2022-11-13,Fiji,WPRO,68287,909466.0,0.0756707782368994
2022-11-20,Kenya,AFRO,340975,56215221.0,0.0060981704581397
2022-11-20,Seychelles,AFRO,50068,99426.0,0.509574960271961
2022-11-20,Tonga,WPRO,16182,107749.0,0.1553053856648321
2022-11-20,Comoros,AFRO,8956,907419.0,0.0099094244224553
2022-11-20,Zimbabwe,AFRO,258643,15331428.0,0.0170633811801483
2022-11-20,Norway,EURO,1468099,5511370.0,0.2681467584284851
2022-11-20,Austria,EURO,5514486,9066710.0,0.6375222103717887
2022-11-20,Peru,AMRO,4184191,33684208.0,0.13304813341611
2022-11-20,Cuba,AMRO,1111337,11305652.0,0.0983966249801426
2022-11-20,Sri Lanka,SEARO,671505,21575842.0,0.0311454357146293
2022-11-20,Fiji,WPRO,68307,909466.0,0.0756707782368994
2022-11-20,Iceland,EURO,205786,345393.0,0.6042044859044624
2022-11-20,Belarus,EURO,994037,9432800.0,0.105380904927487
2022-11-20,Honduras,AMRO,457508,10221247.0,0.0460567091275653
2022-11-20,Tajikistan,EURO,17786,9957464.0,0.001786197770838
2022-11-20,Chile,AMRO,4871851,19250195.0,0.2659183971902622
2022-11-20,Nigeria,AFRO,266283,216746934.0,0.0012293737912804
2022-11-20,Bangladesh,SEARO,2036367,167885689.0,0.0121365675188669
2022-11-20,Philippines,WPRO,4024854,112508994.0,0.0362055854841258
2022-11-20,Nepal,SEARO,1000851,30225582.0,0.0331210164952324
2022-11-20,Grenada,AMRO,19616,113475.0,0.1734302709847984
2022-11-20,Eritrea,AFRO,10189,3662244.0,0.0027821739894993
2022-11-20,Congo,AFRO,25058,5797805.0,0.0043766563380451
2022-11-20,Uganda,AFRO,169638,48432863.0,0.0035182722937522
2022-11-20,Marshall Islands,WPRO,15501,60057.0,0.2594868208535225
2022-11-20,Gabon,AFRO,48972,2331533.0,0.0210080663666351
2022-11-20,Czechia,EURO,4550885,10736784.0,0.427504083159352
2022-11-20,Palau,WPRO,5785,18233.0,0.3283058191191795
2022-11-20,Montserrat,AMRO,1403,4965.0,0.2825780463242699
2022-11-20,Senegal,AFRO,88853,17653671.0,0.0050358931012139
2022-11-20,Ecuador,AMRO,1011884,18113361.0,0.0580366614456588
2022-11-20,Pakistan,EMRO,1574867,229488994.0,0.0068687956338333
2022-11-20,Niger,AFRO,9434,26083660.0,0.0003807364457288
2022-11-20,Hungary,EURO,2157995,9606259.0,0.2282310939149152
2022-11-20,Kiribati,WPRO,3430,123419.0,0.0405772206872523
2022-11-20,Belize,AMRO,68988,412190.0,0.171425798782115
2022-11-20,Liberia,AFRO,8025,5305117.0,0.0015196648820374
2022-11-20,Serbia,EURO,2417270,8653016.0,0.2855880539224705
2022-11-20,Switzerland,EURO,4294703,8773637.0,0.4998726297885358
2022-11-20,Paraguay,AMRO,718071,7305843.0,0.110357695888072
2022-11-20,Burundi,AFRO,50778,12624840.0,0.0042370437961986
2022-11-20,Guinea-Bissau,AFRO,8848,2063367.0,0.0043361166481774
2022-11-20,Andorra,EURO,46824,77463.0,0.6175722603049197
2022-11-20,Lesotho,AFRO,34490,2175699.0,0.01599026335904
2022-11-20,Antigua and Barbuda,AMRO,9106,99509.0,0.0915093107156136
2022-11-20,North Macedonia,EURO,344678,2081304.0,0.1664475732521534
2022-11-20,El Salvador,AMRO,201785,6550389.0,0.0308050407388019
2022-11-20,Latvia,EURO,957295,1848837.0,0.5275505628673594
2022-11-20,Ghana,AFRO,170996,32395450.0,0.0052819763269224
2022-11-20,Slovakia,EURO,1854999,5460193.0,0.3408108467960748
2022-11-20,Aruba,AMRO,43494,107609.0,0.4088226821176667
2022-11-20,Panama,AMRO,995726,4446964.0,0.2315514584781887
2022-11-20,Ukraine,EURO,5294028,43192122.0,0.1243312611498921
2022-11-20,Suriname,AMRO,81228,596831.0,0.137425837464877
2022-11-20,Papua New Guinea,WPRO,45917,9292169.0,0.0050311181382947
2022-11-20,British Virgin Islands,AMRO,7305,30596.0,0.2387567002222512
2022-11-20,Lithuania,EURO,1273080,2661708.0,0.487230379891408
2022-11-20,Guinea,AFRO,38162,13865691.0,0.0027578863541672
2022-11-20,Niue,WPRO,100,1622.0,0.4605425400739827
2022-11-20,Cyprus,EURO,610023,1223387.0,0.5253145570453176
2022-11-20,Germany,EURO,36233318,83883596.0,0.4503840417141869
2022-11-20,Solomon Islands,WPRO,21611,721159.0,0.0340770897957316
2022-11-20,Colombia,AMRO,6312657,51512762.0,0.1233928982491756
2022-11-20,Eswatini,AFRO,73770,1184817.0,0.0625691562494461
2022-11-20,Slovenia,EURO,1248052,2078034.0,0.6361070126860292
2022-11-20,Lebanon,EMRO,1220043,6684849.0,0.1837945778580787
2022-11-20,Cabo Verde,AFRO,62819,567678.0,0.1113818044736628
2022-11-20,Mauritania,AFRO,63416,4901981.0,0.012987606439111
2022-11-20,Sudan,EMRO,63625,45992020.0,0.001385936081955
2022-11-20,Guatemala,AMRO,1147699,18584039.0,0.0660702982812293
2022-11-20,Equatorial Guinea,AFRO,17085,1496662.0,0.0114855591977346
2022-11-20,Albania,EURO,332119,2866374.0,0.1165817859079101
2022-11-20,Singapore,WPRO,2148794,5943546.0,0.3730281552460434
2022-11-20,Barbados,AMRO,103545,288023.0,0.3685712599341025
2022-11-20,Morocco,EMRO,1267266,37772756.0,0.0336814184276095
2022-11-20,Bhutan,SEARO,62488,787941.0,0.0794539185040504
2022-11-20,Madagascar,AFRO,67054,29178077.0,0.0023245877375674
2022-11-20,Gambia,AFRO,12586,2558482.0,0.0049193232549613
2022-11-20,Australia,WPRO,10184497,26068792.0,0.4332938020296452
2022-11-20,Kuwait,EMRO,662631,4380326.0,0.1513261798322773
2022-11-20,Myanmar,SEARO,633005,55227143.0,0.0114766030898973
2022-11-20,Haiti,AMRO,33862,11680283.0,0.0029173950665407
2022-11-20,Egypt,EMRO,515431,106156692.0,0.0048573951418908
2022-11-20,Ethiopia,AFRO,494300,120812698.0,0.0041347557688017
2022-11-20,Armenia,EURO,445114,2971966.0,0.1500717033774949
2022-11-20,Botswana,AFRO,326612,2441162.0,0.1348648717291191
2022-11-20,Cambodia,WPRO,138024,17168639.0,0.008078275744513
2022-11-20,Sweden,EURO,2626155,10218971.0,0.263574287469844
2022-11-20,Brazil,AMRO,34999495,215353593.0,0.170995893251709
2022-11-20,Sierra Leone,AFRO,7759,8306436.0,0.000934215348195
2022-11-20,Malta,EURO,115688,444033.0,0.2636335587670286
2022-11-20,Somalia,EMRO,27286,16841795.0,0.0016220361309468
2022-11-20,Belgium,EURO,4634968,11668278.0,0.402072953695481
2022-11-20,Mozambique,AFRO,230590,33089461.0,0.0070111145056125
2022-11-20,Mauritius,AFRO,275908,1274727.0,0.032675231637833
2022-11-20,Cook Islands,WPRO,6389,17571.0,0.3990097319446816
2022-11-20,Georgia,EURO,1805642,3968738.0,0.4571176026233024
2022-11-20,Algeria,AFRO,270952,45350148.0,0.0059840598535643
2022-11-20,Kyrgyzstan,EURO,88400,6728271.0,0.0307050652389001
2022-11-20,Guyana,AMRO,71522,794045.0,0.0918713674917668
2022-11-20,Luxembourg,EURO,352824,642371.0,0.4635280857946576
2022-11-20,Uruguay,AMRO,992887,3496016.0,0.2953962453261083
2022-11-20,Trinidad and Tobago,AMRO,185094,1406585.0,0.1335916421687989
2022-11-20,Burkina Faso,AFRO,21631,22102838.0,0.0009964783707865
2022-11-20,Vanuatu,WPRO,11981,321832.0,0.0373300355464963
2022-11-20,Uzbekistan,EURO,163901,34382084.0,0.0072877199648514
2022-11-20,Bahrain,EMRO,694740,1783983.0,0.3926337863085018
2022-11-20,Thailand,SEARO,4702330,70078203.0,0.0674529853455289
2022-11-20,Greece,EURO,4863363,10316637.0,0.5533102502297987
2022-11-20,Dominica,AMRO,15760,72344.0,0.2178480592723653
2022-11-20,Jamaica,AMRO,152569,2985094.0,0.0513910114723355
2022-11-20,Azerbaijan,EURO,823923,10300205.0,0.0803813127991141
2022-11-20,Croatia,EURO,1251225,4059286.0,0.3122667385348063
2022-11-20,Tuvalu,WPRO,2257,12066.0,0.2324714072600696
2022-11-20,France,EURO,36191132,65584518.0,0.6026469692130695
2022-11-20,Iraq,EMRO,2462969,42164965.0,0.0584737826771586
2022-11-20,Tunisia,EMRO,1146799,12046656.0,0.0954917281609103
2022-11-20,Togo,AFRO,39323,8680837.0,0.0045334338151954
2022-11-20,Costa Rica,AMRO,1143597,5182354.0,0.2288874901251439
2022-11-20,Jordan,EMRO,1746997,10300869.0,0.1695970505012732
2022-11-20,Nicaragua,AMRO,15219,6779100.0,0.0027276482128896
2022-11-20,Oman,EMRO,399119,5323993.0,0.0750280851233275
2022-11-20,Chad,AFRO,7637,17413580.0,0.0004394271597224
2022-11-20,Israel,EURO,4705376,9326000.0,0.5132092000857816
2022-11-20,Spain,EURO,13662144,46719142.0,0.293915457608361
2022-11-20,Portugal,EURO,5532122,10140570.0,0.5486779342778562
2022-11-20,Cayman Islands,AMRO,31194,67277.0,0.4677973155759026
2022-11-20,Qatar,EMRO,475626,2979915.0,0.1652845802648733
2022-11-20,Saint Kitts and Nevis,AMRO,6552,53871.0,0.1223663937925785
2022-11-20,Bermuda,AMRO,18463,61939.0,0.3029755081612554
2022-11-20,Argentina,AMRO,9723924,46010234.0,0.2181500533120522
2022-11-20,Benin,AFRO,27975,12784726.0,0.0021892530195797
2022-11-20,Saint Lucia,AMRO,29692,185113.0,0.160998957393592
2022-11-20,Namibia,AFRO,169994,2633874.0,0.0648250447819447
2022-11-20,Timor-Leste,SEARO,23327,1369429.0,0.0170983672757039
2022-11-20,Monaco,EURO,15737,39783.0,0.4035894728904305
2022-11-20,New Caledonia,WPRO,75258,290915.0,0.2744616124984961
2022-11-20,Japan,WPRO,23771785,125584838.0,0.2594934429903074
2022-11-20,Libya,EMRO,507070,7040745.0,0.0720324340677016
2022-11-20,Bosnia and Herzegovina,EURO,400347,3249317.0,0.1235287292683354
2022-11-20,Ireland,EURO,1678141,5020199.0,0.3386823908773337
2022-11-20,Bulgaria,EURO,1274587,6844597.0,0.1892625672482981
2022-11-20,Canada,AMRO,4396437,38388419.0,0.1185319978923852
2022-11-20,Finland,EURO,1418146,5554960.0,0.2625795685297464
2022-11-20,Romania,EURO,3294065,19031335.0,0.174712178625409
2022-11-20,Malaysia,WPRO,4965666,33181072.0,0.1517911476760003
2022-11-20,Samoa,WPRO,16252,202239.0,0.0795444993300006
2022-11-20,Afghanistan,EMRO,205012,40754388.0,0.0051171176954
2022-11-20,South Sudan,AFRO,18348,11618511.0,0.0015809254731522
2022-11-20,Djibouti,EMRO,15690,1016097.0,0.015441439153939
2022-11-20,Yemen,EMRO,11945,31154867.0,0.0003834071896374
2022-11-20,French Polynesia,WPRO,76827,284164.0,0.2743380583043595
2022-11-20,Montenegro,EURO,242914,627950.0,0.4560156063380842
2022-11-20,Indonesia,SEARO,6608367,279134505.0,0.0241112756733532
2022-11-20,Bahamas,AMRO,37453,400516.0,0.0936067472959881
2022-11-20,Zambia,AFRO,333686,19470234.0,0.0175017413760923
2022-11-20,Sao Tome and Principe,AFRO,6275,227679.0,0.0275826931776755
2022-11-20,Rwanda,AFRO,132643,13600464.0,0.0097856955468578
2022-11-20,Kazakhstan,EURO,1486058,19205043.0,0.0732056158374652
2022-11-20,India,SEARO,44669015,1406631776.0,0.0317658002345597
2022-11-20,Cameroon,AFRO,123993,27911548.0,0.0044423548274714
2022-11-20,Anguilla,AMRO,3866,15230.0,0.2563361785948785
2022-11-20,New Zealand,WPRO,1894158,4898203.0,0.4455419671254948
2022-11-20,Estonia,EURO,591083,1321910.0,0.4643969710494663
2022-11-20,Malawi,AFRO,88045,20180839.0,0.0043882714687927
2022-11-20,Denmark,EURO,3346044,5834950.0,0.5438344801583561
2022-11-20,Poland,EURO,6348731,37739785.0,0.1690583292936088
2022-11-20,Mali,AFRO,32755,21473764.0,0.0015266536411595
2022-11-20,Dominican Republic,AMRO,648406,11056370.0,0.0597026872291719
2022-11-20,Mongolia,WPRO,989713,3378078.0,0.2983563434592096
2022-11-20,Maldives,SEARO,185584,540985.0,0.3432904794033106
2022-11-20,Saudi Arabia,EMRO,825029,35844909.0,0.0230984545113505
2022-11-20,Italy,EURO,24099206,60262770.0,0.4223800034415942
2022-11-20,San Marino,EURO,21947,34085.0,0.6873111339298812
2022-11-20,Nauru,WPRO,4621,10903.0,0.4238283041364762
2022-11-20,Tokelau,WPRO,0,1378.0,0.0036284470246734
2022-11-20,Angola,AFRO,104486,35027343.0,0.0030029111828436
2022-11-20,South Africa,AFRO,4037221,60756135.0,0.0667581306809592
2022-11-20,Wallis and Futuna,WPRO,3415,10982.0,0.3120560917865598
2022-11-20,Greenland,EURO,11971,56973.0,0.2101170729994909
2022-11-20,Mexico,AMRO,7145549,131562772.0,0.056005600125239
2022-11-27,Barbados,AMRO,104416,288023.0,0.3685712599341025
2022-11-27,Canada,AMRO,4411019,38388419.0,0.1185319978923852
2022-11-27,Slovenia,EURO,1254929,2078034.0,0.6361070126860292
2022-11-27,Trinidad and Tobago,AMRO,185237,1406585.0,0.1335916421687989
2022-11-27,Lebanon,EMRO,1220385,6684849.0,0.1837945778580787
2022-11-27,Bosnia and Herzegovina,EURO,400478,3249317.0,0.1235287292683354
2022-11-27,Mauritania,AFRO,63419,4901981.0,0.012987606439111
2022-11-27,New Zealand,WPRO,1918917,4898203.0,0.4455419671254948
2022-11-27,Luxembourg,EURO,354762,642371.0,0.4635280857946576
2022-11-27,Bulgaria,EURO,1275928,6844597.0,0.1892625672482981
2022-11-27,Guyana,AMRO,71565,794045.0,0.0918713674917668
2022-11-27,Kyrgyzstan,EURO,88419,6728271.0,0.0307050652389001
2022-11-27,Timor-Leste,SEARO,23338,1369429.0,0.0170983672757039
2022-11-27,Sudan,EMRO,63639,45992020.0,0.001385936081955
2022-11-27,Georgia,EURO,1806531,3968738.0,0.4571176026233024
2022-11-27,Italy,EURO,24327664,60262770.0,0.4223800034415942
2022-11-27,Guatemala,AMRO,1152798,18584039.0,0.0660702982812293
2022-11-27,Uruguay,AMRO,993875,3496016.0,0.2953962453261083
2022-11-27,Romania,EURO,3294447,19031335.0,0.174712178625409
2022-11-27,Finland,EURO,1429634,5554960.0,0.2625795685297464
2022-11-27,Papua New Guinea,WPRO,46068,9292169.0,0.0050311181382947
2022-11-27,Israel,EURO,4715604,9326000.0,0.5132092000857816
2022-11-27,Suriname,AMRO,81228,596831.0,0.137425837464877
2022-11-27,Ukraine,EURO,5299019,43192122.0,0.1243312611498921
2022-11-27,Panama,AMRO,1002161,4446964.0,0.2315514584781887
2022-11-27,Angola,AFRO,104659,35027343.0,0.0030029111828436
2022-11-27,Guinea,AFRO,38176,13865691.0,0.0027578863541672
2022-11-27,Togo,AFRO,39326,8680837.0,0.0045334338151954
2022-11-27,Aruba,AMRO,43568,107609.0,0.4088226821176667
2022-11-27,Benin,AFRO,27980,12784726.0,0.0021892530195797
2022-11-27,Latvia,EURO,960419,1848837.0,0.5275505628673594
2022-11-27,Niue,WPRO,111,1622.0,0.4605425400739827
2022-11-27,Denmark,EURO,3350376,5834950.0,0.5438344801583561
2022-11-27,France,EURO,36484764,65584518.0,0.6026469692130695
2022-11-27,Cyprus,EURO,614237,1223387.0,0.5253145570453176
2022-11-27,Maldives,SEARO,185618,540985.0,0.3432904794033106
2022-11-27,El Salvador,AMRO,201785,6550389.0,0.0308050407388019
2022-11-27,Rwanda,AFRO,132681,13600464.0,0.0097856955468578
2022-11-27,Germany,EURO,36403907,83883596.0,0.4503840417141869
2022-11-27,Jamaica,AMRO,152624,2985094.0,0.0513910114723355
2022-11-27,Antigua and Barbuda,AMRO,9106,99509.0,0.0915093107156136
2022-11-27,Bahamas,AMRO,37476,400516.0,0.0936067472959881
2022-11-27,Cayman Islands,AMRO,31194,67277.0,0.4677973155759026
2022-11-27,Saint Kitts and Nevis,AMRO,6556,53871.0,0.1223663937925785
2022-11-27,Mongolia,WPRO,992101,3378078.0,0.2983563434592096
2022-11-27,Zambia,AFRO,333721,19470234.0,0.0175017413760923
2022-11-27,Andorra,EURO,46824,77463.0,0.6175722603049197
2022-11-27,Guinea-Bissau,AFRO,8848,2063367.0,0.0043361166481774
2022-11-27,Colombia,AMRO,6314769,51512762.0,0.1233928982491756
2022-11-27,Djibouti,EMRO,15690,1016097.0,0.015441439153939
2022-11-27,Singapore,WPRO,2162594,5943546.0,0.3730281552460434
2022-11-27,Slovakia,EURO,1855664,5460193.0,0.3408108467960748
2022-11-27,Vanuatu,WPRO,11981,321832.0,0.0373300355464963
2022-11-27,Mauritius,AFRO,280648,1274727.0,0.032675231637833
2022-11-27,Indonesia,SEARO,6650244,279134505.0,0.0241112756733532
2022-11-27,Nepal,SEARO,1000878,30225582.0,0.0331210164952324
2022-11-27,Mali,AFRO,32758,21473764.0,0.0015266536411595
2022-11-27,Wallis and Futuna,WPRO,3415,10982.0,0.3120560917865598
2022-11-27,San Marino,EURO,22168,34085.0,0.6873111339298812
2022-11-27,Gabon,AFRO,48973,2331533.0,0.0210080663666351
2022-11-27,French Polynesia,WPRO,76899,284164.0,0.2743380583043595
2022-11-27,Senegal,AFRO,88869,17653671.0,0.0050358931012139
2022-11-27,Philippines,WPRO,4032356,112508994.0,0.0362055854841258
2022-11-27,Ecuador,AMRO,1014491,18113361.0,0.0580366614456588
2022-11-27,Portugal,EURO,5537248,10140570.0,0.5486779342778562
2022-11-27,Switzerland,EURO,4314234,8773637.0,0.4998726297885358
2022-11-27,Chad,AFRO,7641,17413580.0,0.0004394271597224
2022-11-27,Kiribati,WPRO,3430,123419.0,0.0405772206872523
2022-11-27,Nicaragua,AMRO,15232,6779100.0,0.0027276482128896
2022-11-27,Jordan,EMRO,1746997,10300869.0,0.1695970505012732
2022-11-27,Nigeria,AFRO,266313,216746934.0,0.0012293737912804
2022-11-27,Hungary,EURO,2162093,9606259.0,0.2282310939149152
2022-11-27,Serbia,EURO,2421274,8653016.0,0.2855880539224705
2022-11-27,Chile,AMRO,4905535,19250195.0,0.2659183971902622
2022-11-27,Kazakhstan,EURO,1486770,19205043.0,0.0732056158374652
2022-11-27,Fiji,WPRO,68375,909466.0,0.0756707782368994
2022-11-27,Dominican Republic,AMRO,649684,11056370.0,0.0597026872291719
2022-11-27,Botswana,AFRO,326767,2441162.0,0.1348648717291191
2022-11-27,Austria,EURO,5543813,9066710.0,0.6375222103717887
2022-11-27,Anguilla,AMRO,3866,15230.0,0.2563361785948785
2022-11-27,Tajikistan,EURO,17786,9957464.0,0.001786197770838
2022-11-27,Cameroon,AFRO,123993,27911548.0,0.0044423548274714
2022-11-27,Poland,EURO,6351206,37739785.0,0.1690583292936088
2022-11-27,Bangladesh,SEARO,2036527,167885689.0,0.0121365675188669
2022-11-27,Kenya,AFRO,341460,56215221.0,0.0060981704581397
2022-11-27,Tokelau,WPRO,0,1378.0,0.0036284470246734
2022-11-27,India,SEARO,44671562,1406631776.0,0.0317658002345597
2022-11-27,Niger,AFRO,9434,26083660.0,0.0003807364457288
2022-11-27,Montserrat,AMRO,1403,4965.0,0.2825780463242699
2022-11-27,Malawi,AFRO,88070,20180839.0,0.0043882714687927
2022-11-27,Belize,AMRO,69012,412190.0,0.171425798782115
2022-11-27,Mexico,AMRO,7152968,131562772.0,0.056005600125239
2022-11-27,Sao Tome and Principe,AFRO,6278,227679.0,0.0275826931776755
2022-11-27,Iceland,EURO,206060,345393.0,0.6042044859044624
2022-11-27,Peru,AMRO,4217068,33684208.0,0.13304813341611
2022-11-27,Honduras,AMRO,458023,10221247.0,0.0460567091275653
2022-11-27,Costa Rica,AMRO,1146135,5182354.0,0.2288874901251439
2022-11-27,Malaysia,WPRO,4984272,33181072.0,0.1517911476760003
2022-11-27,Bahrain,EMRO,695766,1783983.0,0.3926337863085018
2022-11-27,Paraguay,AMRO,718164,7305843.0,0.110357695888072
2022-11-27,Saudi Arabia,EMRO,825402,35844909.0,0.0230984545113505
2022-11-27,Cambodia,WPRO,138059,17168639.0,0.008078275744513
2022-11-27,Sweden,EURO,2630386,10218971.0,0.263574287469844
2022-11-27,Ireland,EURO,1679692,5020199.0,0.3386823908773337
2022-11-27,Ethiopia,AFRO,494462,120812698.0,0.0041347557688017
2022-11-27,Japan,WPRO,24470557,125584838.0,0.2594934429903074
2022-11-27,Burkina Faso,AFRO,21631,22102838.0,0.0009964783707865
2022-11-27,New Caledonia,WPRO,75258,290915.0,0.2744616124984961
2022-11-27,Sierra Leone,AFRO,7759,8306436.0,0.000934215348195
2022-11-27,Monaco,EURO,15889,39783.0,0.4035894728904305
2022-11-27,Malta,EURO,115769,444033.0,0.2636335587670286
2022-11-27,Saint Lucia,AMRO,29711,185113.0,0.160998957393592
2022-11-27,Montenegro,EURO,243061,627950.0,0.4560156063380842
2022-11-27,Mozambique,AFRO,230624,33089461.0,0.0070111145056125
2022-11-27,Egypt,EMRO,515442,106156692.0,0.0048573951418908
2022-11-27,Samoa,WPRO,16255,202239.0,0.0795444993300006
2022-11-27,Haiti,AMRO,33862,11680283.0,0.0029173950665407
2022-11-27,British Virgin Islands,AMRO,7305,30596.0,0.2387567002222512
2022-11-27,Iraq,EMRO,2463667,42164965.0,0.0584737826771586
2022-11-27,Croatia,EURO,1252886,4059286.0,0.3122667385348063
2022-11-27,Dominica,AMRO,15760,72344.0,0.2178480592723653
2022-11-27,Seychelles,AFRO,50068,99426.0,0.509574960271961
2022-11-27,Tonga,WPRO,16211,107749.0,0.1553053856648321
2022-11-27,Albania,EURO,332202,2866374.0,0.1165817859079101
2022-11-27,Uzbekistan,EURO,164641,34382084.0,0.0072877199648514
2022-11-27,Thailand,SEARO,4707244,70078203.0,0.0674529853455289
2022-11-27,Morocco,EMRO,1268295,37772756.0,0.0336814184276095
2022-11-27,Bhutan,SEARO,62503,787941.0,0.0794539185040504
2022-11-27,Qatar,EMRO,477420,2979915.0,0.1652845802648733
2022-11-27,Madagascar,AFRO,67259,29178077.0,0.0023245877375674
2022-11-27,Azerbaijan,EURO,824193,10300205.0,0.0803813127991141
2022-11-27,Yemen,EMRO,11945,31154867.0,0.0003834071896374
2022-11-27,Afghanistan,EMRO,205596,40754388.0,0.0051171176954
2022-11-27,Australia,WPRO,10267904,26068792.0,0.4332938020296452
2022-11-27,Gambia,AFRO,12586,2558482.0,0.0049193232549613
2022-11-27,Kuwait,EMRO,662727,4380326.0,0.1513261798322773
2022-11-27,Cook Islands,WPRO,6389,17571.0,0.3990097319446816
2022-11-27,Czechia,EURO,4555748,10736784.0,0.427504083159352
2022-11-27,Burundi,AFRO,51018,12624840.0,0.0042370437961986
2022-11-27,Tunisia,EMRO,1146991,12046656.0,0.0954917281609103
2022-11-27,Estonia,EURO,591557,1321910.0,0.4643969710494663
2022-11-27,Eritrea,AFRO,10189,3662244.0,0.0027821739894993
2022-11-27,Belarus,EURO,994037,9432800.0,0.105380904927487
2022-11-27,Algeria,AFRO,271061,45350148.0,0.0059840598535643
2022-11-27,Marshall Islands,WPRO,15541,60057.0,0.2594868208535225
2022-11-27,Grenada,AMRO,19616,113475.0,0.1734302709847984
2022-11-27,Brazil,AMRO,35149503,215353593.0,0.170995893251709
2022-11-27,Libya,EMRO,507078,7040745.0,0.0720324340677016
2022-11-27,Spain,EURO,13682036,46719142.0,0.293915457608361
2022-11-27,Cuba,AMRO,1111368,11305652.0,0.0983966249801426
2022-11-27,Sri Lanka,SEARO,671638,21575842.0,0.0311454357146293
2022-11-27,South Sudan,AFRO,18350,11618511.0,0.0015809254731522
2022-11-27,Norway,EURO,1469106,5511370.0,0.2681467584284851
2022-11-27,Greece,EURO,4894972,10316637.0,0.5533102502297987
2022-11-27,Pakistan,EMRO,1575065,229488994.0,0.0068687956338333
2022-11-27,South Africa,AFRO,4040939,60756135.0,0.0667581306809592
2022-11-27,Somalia,EMRO,27286,16841795.0,0.0016220361309468
2022-11-27,Nauru,WPRO,4621,10903.0,0.4238283041364762
2022-11-27,Bermuda,AMRO,18463,61939.0,0.3029755081612554
2022-11-27,Belgium,EURO,4641618,11668278.0,0.402072953695481
2022-11-27,Eswatini,AFRO,73770,1184817.0,0.0625691562494461
2022-11-27,Solomon Islands,WPRO,21611,721159.0,0.0340770897957316
2022-11-27,Lesotho,AFRO,34490,2175699.0,0.01599026335904
2022-11-27,Congo,AFRO,25061,5797805.0,0.0043766563380451
2022-11-27,Uganda,AFRO,169715,48432863.0,0.0035182722937522
2022-11-27,Ghana,AFRO,171009,32395450.0,0.0052819763269224
2022-11-27,Argentina,AMRO,9727247,46010234.0,0.2181500533120522
2022-11-27,Palau,WPRO,5896,18233.0,0.3283058191191795
2022-11-27,Zimbabwe,AFRO,258954,15331428.0,0.0170633811801483
2022-11-27,Namibia,AFRO,170034,2633874.0,0.0648250447819447
2022-11-27,Tuvalu,WPRO,2710,12066.0,0.2324714072600696
2022-11-27,Comoros,AFRO,8965,907419.0,0.0099094244224553
2022-11-27,Armenia,EURO,445262,2971966.0,0.1500717033774949
2022-11-27,Cabo Verde,AFRO,62969,567678.0,0.1113818044736628
2022-11-27,Oman,EMRO,399177,5323993.0,0.0750280851233275
2022-11-27,Myanmar,SEARO,633167,55227143.0,0.0114766030898973
2022-11-27,North Macedonia,EURO,344852,2081304.0,0.1664475732521534
2022-11-27,Lithuania,EURO,1274917,2661708.0,0.487230379891408
2022-11-27,Greenland,EURO,11971,56973.0,0.2101170729994909
2022-11-27,Liberia,AFRO,8035,5305117.0,0.0015196648820374
2022-11-27,Equatorial Guinea,AFRO,17086,1496662.0,0.0114855591977346
2022-12-04,Dominican Republic,AMRO,651467,11056370.0,0.0597026872291719
2022-12-04,Norway,EURO,1470188,5511370.0,0.2681467584284851
2022-12-04,Singapore,WPRO,2171389,5943546.0,0.3730281552460434
2022-12-04,Anguilla,AMRO,3904,15230.0,0.2563361785948785
2022-12-04,Trinidad and Tobago,AMRO,185377,1406585.0,0.1335916421687989
2022-12-04,Botswana,AFRO,327059,2441162.0,0.1348648717291191
2022-12-04,Fiji,WPRO,68451,909466.0,0.0756707782368994
2022-12-04,Barbados,AMRO,104416,288023.0,0.3685712599341025
2022-12-04,Brazil,AMRO,35337546,215353593.0,0.170995893251709
2022-12-04,Georgia,EURO,1807279,3968738.0,0.4571176026233024
2022-12-04,Austria,EURO,5576833,9066710.0,0.6375222103717887
2022-12-04,Comoros,AFRO,8968,907419.0,0.0099094244224553
2022-12-04,Vanuatu,WPRO,12011,321832.0,0.0373300355464963
2022-12-04,Saudi Arabia,EMRO,825718,35844909.0,0.0230984545113505
